OBJECTID,Infogroup ID,Company/Business Name,Street,City,State,State Name,ZIP Code,ZIP plus 4 extension,NAICS Code,SIC Code,Sales Volume/Assets ($000),Business Status Code,Ultimate Parent Number,Public Company Indicator,Employee Count,Franchise Code,Industry Specific Code,Square Footage Code,Locator Name,Match Status,Match Score,Source,Record type
5778,134897164,SWOPE EQUIPMENT & SUPPLY CO,ALTON PARK BLVD,CHATTANOOGA,TN,Tennessee,37410,1006,42381004,508208,5430,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
5779,134897271,WAGNER TRAILER RENTAL,E 28TH ST,CHATTANOOGA,TN,Tennessee,37410,1105,45393005,527104,1331,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
5780,134897289,WESTSIDE MISSIONARY BAPTIST,HUGHES AVE,CHATTANOOGA,TN,Tennessee,37410,1625,81311008,866107,0,,000000000,,1,C,,2,PointAddress,M,100,INFOGROUP,0
5781,134905348,COSMOPOLITAN COMMUNITY CHURCH,E 12TH ST,CHATTANOOGA,TN,Tennessee,37404,4304,81311008,866107,0,,000000000,,1,1,,2,PointAddress,M,100,INFOGROUP,0
5782,134923028,PORT-O-TOILET INC,E MAIN ST,CHATTANOOGA,TN,Tennessee,37404,5034,56299105,735922,2813,,000000000,,6,,,3,PointAddress,M,100,INFOGROUP,0
5783,200015519,TRUCK PRO,E 28TH ST,CHATTANOOGA,TN,Tennessee,37407,3628,33639002,371401,5433,2,579017898,,11,,,5,PointAddress,M,100,INFOGROUP,0
5784,202840948,MOJO BURRITO,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1237,72251117,581208,1773,,000000000,,35,,V,6,PointAddress,M,100,INFOGROUP,0
5785,204317515,GIFFORD STREET FABRICS,GIFFORD ST,CHATTANOOGA,TN,Tennessee,37408,2305,44229102,571406,136,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5786,204318281,CREDIT PAYMENT SVC,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,3238,52232003,609903,928,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
5787,204318521,LOOKOUT MOUNTAIN CONSERVANCY,HOLMES ST,CHATTANOOGA,TN,Tennessee,37408,2808,81331210,839937,0,,000000000,,3,,,3,PostalExt,M,100,INFOGROUP,0
5788,204321871,WDYN,UNION AVE,CHATTANOOGA,TN,Tennessee,37404,3530,51511203,483201,341,,000000000,,3,2,,3,StreetAddress,M,100,INFOGROUP,0
5789,204322358,MARGARITA MAC FROZEN DRINK,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1041,53228932,735906,469,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
5790,204323141,TKC MINISTRIES,DORRIS ST,CHATTANOOGA,TN,Tennessee,37410,1709,81311008,866107,0,,000000000,,3,1,,2,PointAddress,M,100,INFOGROUP,0
5791,204323430,DRUG ABUSE ACTION ADDICTION,,CHATTANOOGA,TN,Tennessee,37404,,81331904,839901,0,,000000000,,19,,,5,Postal,M,100,INFOGROUP,1
5792,204324412,VOLVO RENTS,E 12TH ST,CHATTANOOGA,TN,Tennessee,37404,4230,53231003,735910,7031,,000000000,,15,,,5,PointAddress,M,100,INFOGROUP,0
5793,204328637,SHAGEDELIC HAIR SALON,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1239,81211202,723106,149,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
5794,204332480,H&R BLOCK,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1923,54121301,729101,227,,000000000,,11,H,,3,PointAddress,M,100,INFOGROUP,0
5795,204334171,ROCKY TOPS CUSTOM COUNTERTOPS,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,3069,33711004,571213,1108,,000000000,,5,,,3,PointAddress,M,100,INFOGROUP,0
5796,204336911,SOUTH CHATTANOOGA RECREATION,W 40TH ST,CHATTANOOGA,TN,Tennessee,37409,1317,71394015,799701,189,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
5797,209088103,TRICYCLE,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,3081,54151104,737101,4061,,000000000,,30,,,7,PointAddress,M,100,INFOGROUP,0
5798,215332271,O'REILLY AUTO PARTS,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,2916,44131011,553111,1885,2,309378990,2,8,6,,4,PointAddress,M,100,INFOGROUP,0
5799,215777160,HOWARD'S FLOORING SVC,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,3907,23834005,174301,247,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5800,217277615,JM HANNER CONSTRUCTION CO,S HIGHLAND PARK AVE,CHATTANOOGA,TN,Tennessee,37404,4243,23611505,152103,1012,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
5801,219704210,SAWASDEE THAI RESTAURANT,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1339,72251117,581208,152,,000000000,,3,,T,1,PointAddress,M,100,INFOGROUP,0
5802,219861879,BIG POPPAS,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,2745,44512001,541103,392,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
5803,220034979,IGLESIA DE CRISTO MIEL,13TH AVE,CHATTANOOGA,TN,Tennessee,37407,3407,81311008,866107,0,,000000000,,2,2,,2,PointAddress,M,100,INFOGROUP,0
5804,222074064,STOP N SAVE,E 23RD ST,CHATTANOOGA,TN,Tennessee,37404,5809,44719005,554101,1709,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5805,222916462,INDUSTRIAL REFUSE SVC,S WATKINS ST,CHATTANOOGA,TN,Tennessee,37404,,56211901,495302,329,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
5806,225757152,ALABAMA SLING,CLIO AVE,CHATTANOOGA,TN,Tennessee,37407,1934,33261816,349603,625,2,675619290,,4,,,3,StreetAddress,M,100,INFOGROUP,0
5807,227761996,HORIZON STONE LLC,E 43RD ST,CHATTANOOGA,TN,Tennessee,37407,2637,44419062,521166,10132,,000000000,,32,,,8,PointAddress,M,100,INFOGROUP,0
5808,228141586,DHJ CONSULTING,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,3911,54133016,871111,139,,000000000,,1,,,3,PointAddress,M,100,INFOGROUP,0
5809,228745964,WESTROCK,S HOLTZCLAW AVE,CHATTANOOGA,TN,Tennessee,37404,4802,32221901,265201,27445,2,739176940,,200,,,8,PointAddress,M,100,INFOGROUP,0
5810,228746962,DETOX ABUSE ACTION ADDICTION,,CHATTANOOGA,TN,Tennessee,37404,,81331905,839902,0,,000000000,,9,,,3,Postal,M,100,INFOGROUP,1
5811,228747804,ST ELMO CHRISTIAN COUNSELING,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1636,62411004,832201,91,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
5812,228748091,HUSEBY INC,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,3083,56149201,733801,1463,,000000000,,19,,,7,PointAddress,M,100,INFOGROUP,0
5813,228748257,SOUTHEAST RUBBER & SAFETY PROD,E 27TH ST,CHATTANOOGA,TN,Tennessee,37404,5721,32629918,306916,1869,,000000000,,23,,,6,PointAddress,M,100,INFOGROUP,0
5814,228749701,HEGWOOD AUTO PARTS,HOOKER RD,CHATTANOOGA,TN,Tennessee,37407,3248,42314003,501501,2324,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
5815,228752861,TIENDA MAYA,CENTRAL AVE,CHATTANOOGA,TN,Tennessee,37408,2224,44511003,541105,392,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
5816,228755997,PURITY DRINKING WATER,CALHOUN AVE,CHATTANOOGA,TN,Tennessee,37407,1313,44529930,549903,276,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
5817,228756755,GLASCOCK INTERNATIONAL,TENNESSEE AVE,CHATTANOOGA,TN,Tennessee,37409,1357,33399921,359915,158,,000000000,,1,,,4,PointAddress,M,100,INFOGROUP,0
5818,228757993,KAMBOI #1 EXXON,4TH AVE,CHATTANOOGA,TN,Tennessee,37404,5803,44719005,554101,3418,2,001547116,2,4,K,,1,PointAddress,M,100,INFOGROUP,0
5819,228759593,J & R LIQUORS,E 23RD ST,CHATTANOOGA,TN,Tennessee,37404,5809,44531004,592102,408,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
5820,232205518,CLINICAL MASSAGE THERAPY,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1640,81219908,729917,152,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
5821,238525679,PARAGON PRINTING INC,WILSON RD,CHATTANOOGA,TN,Tennessee,37410,2140,32311109,275202,655,,000000000,,6,,,4,PointAddress,M,100,INFOGROUP,0
5822,238527345,MC MUFFLER & BRAKE,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1333,81111104,753801,113,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5823,248267056,RE-BATH,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1922,23611803,152113,1349,2,450744966,,4,,,1,PointAddress,M,100,INFOGROUP,0
5824,250103033,BLAKNEY AUTO REPAIR,W 33RD ST,CHATTANOOGA,TN,Tennessee,37410,1003,81111104,753801,338,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
5825,250306172,BEAUTY WORLD,4TH AVE,CHATTANOOGA,TN,Tennessee,37407,1118,44815023,569928,97,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
5826,251372884,SUBWAY,E 23RD ST,CHATTANOOGA,TN,Tennessee,37407,1107,72251301,581208,355,2,452186299,,7,R,D,1,PointAddress,M,100,INFOGROUP,0
5827,252652854,ST ELMO CT,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1660,53111002,651303,428,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
5828,252653886,AMERICAN SADDLERY INC,E 38TH ST,CHATTANOOGA,TN,Tennessee,37407,2437,45111041,594120,8150,,000000000,,42,,,5,PointAddress,M,100,INFOGROUP,0
5829,252654504,DOUG YATES TOWING & RECOVERY,E 23RD ST,CHATTANOOGA,TN,Tennessee,37407,1132,48841006,754901,3101,,000000000,,30,,,4,PointAddress,M,100,INFOGROUP,0
5830,252654520,ACCENT AWNINGS,PO BOX 671984,CHATTANOOGA,TN,Tennessee,37404,,45399809,599961,473,,000000000,,4,,,2,Postal,M,100,INFOGROUP,2
5831,252655238,CONCRETE REPAIR SPECIALIST LLC,E MAIN ST,CHATTANOOGA,TN,Tennessee,37404,5237,23811001,177105,493,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
5832,252656251,CHATTANOOGA AREA REGL TRNSPRTN,,CHATTANOOGA,TN,Tennessee,37404,,48521001,413101,373,,000000000,,5,,,3,Postal,M,100,INFOGROUP,1
5833,252656517,WALGREENS,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,3524,44611009,591205,6706,2,007539588,2,15,4,,5,PointAddress,M,100,INFOGROUP,0
5834,252656574,SURGERY PHARMACY SVC,TENNESSEE AVE,CHATTANOOGA,TN,Tennessee,37409,1357,44611009,591205,448,,000000000,,1,,,3,PointAddress,M,100,INFOGROUP,0
5835,252657663,SIGNAL MOUNTAIN MIRROR,N WATAUGA LN,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1356,51111003,271101,574,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5836,252661251,LAS AMERICAS,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,5499,72251117,581208,51,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5837,253352546,LOOKOUT MOUNTAIN SVC CTR,SCENIC HWY,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1418,81111104,753801,225,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5838,255084790,OVERHEAD DOOR,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,2735,23835007,175107,1231,2,441328572,,10,,,3,PointAddress,M,100,INFOGROUP,0
5839,255551251,SIMMONS AUTO SALES,CALHOUN AVE,CHATTANOOGA,TN,Tennessee,37407,2450,44112005,551103,5701,,000000000,,6,,,3,PointAddress,M,100,INFOGROUP,0
5840,255551269,EAGLE TESTING CO,DIVINE AVE,CHATTANOOGA,TN,Tennessee,37407,2555,54138023,873402,0,,000000000,,5,,,4,PointAddress,M,100,INFOGROUP,0
5841,257031146,CHATTANOOGA CRANE RENTALS LLC,8TH AVE,CHATTANOOGA,TN,Tennessee,37407,3617,23899002,735304,1231,,000000000,,10,,,5,PointAddress,M,100,INFOGROUP,0
5842,258456623,STONE RIDGE APARTMENTS,W 37TH ST,CHATTANOOGA,TN,Tennessee,37410,1249,53111002,651303,856,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5843,260087523,INCLINE RAILWAY,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1239,45322013,594712,247,,000000000,,5,,,3,PointAddress,M,100,INFOGROUP,0
5844,261814644,FLOWERS DIRECT INC,E 27TH ST,CHATTANOOGA,TN,Tennessee,37404,5722,42493006,519304,6575,,000000000,,12,,,6,PointAddress,M,100,INFOGROUP,0
5845,263476558,LANDMARK CONCRETE WALL,E 28TH ST,CHATTANOOGA,TN,Tennessee,37407,1234,23811001,177105,2339,,000000000,,19,,,3,PointAddress,M,100,INFOGROUP,0
5846,266700087,LOOKIE LOOS,E 37TH ST,CHATTANOOGA,TN,Tennessee,37407,2433,44111008,551105,1901,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5847,300697836,TECHNICAL MAINTENCE & ELCTRO,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,5401,81121106,762908,686,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
5848,300697851,CONSUMER SERVICE CO,E 47TH ST,CHATTANOOGA,TN,Tennessee,37407,3323,81141201,762902,457,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
5849,300698156,LEE-SMITH INC,8TH AVE,CHATTANOOGA,TN,Tennessee,37407,1195,81111124,753812,11237,,000000000,,100,,,7,PointAddress,M,100,INFOGROUP,0
5850,303429922,D'S ALTERATIONS,TENNESSEE AVE,CHATTANOOGA,TN,Tennessee,37409,1319,44819001,569932,193,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
5851,303430292,MELTON'S TV SVC,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,3527,81121117,762202,149,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5852,316306505,CUSTOM WERKS GRAPHICS LLC,GIFFORD ST,CHATTANOOGA,TN,Tennessee,37408,2306,32311301,275902,3077,,000000000,,36,,,6,PointAddress,M,100,INFOGROUP,0
5853,356227603,CALVARY CHAPEL,BROAD ST,CHATTANOOGA,TN,Tennessee,37409,1026,81311008,866107,0,,000000000,,39,F,,6,PointAddress,M,100,INFOGROUP,0
5854,359116464,PURPLE DAISY PICNIC CAFE,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1301,72251117,581224,254,,000000000,,5,,,2,PointAddress,M,100,INFOGROUP,0
5855,359206141,FASTENAL,E 48TH ST,CHATTANOOGA,TN,Tennessee,37407,3341,42383035,508522,2221,2,408048510,2,2,F,,6,StreetAddress,M,100,INFOGROUP,0
5856,364922161,GERDAU CHATTANOOGA,S MARKET ST,CHATTANOOGA,TN,Tennessee,37410,1038,48423013,421304,2173,2,441469673,,10,,,5,PointAddress,M,100,INFOGROUP,0
5857,366775989,KEEFE PLUMBING,E 23RD ST,CHATTANOOGA,TN,Tennessee,37404,5711,44314130,599905,2365,,000000000,,20,,,6,PointAddress,M,100,INFOGROUP,0
5858,367040052,FIRST TENNESSEE BANK,E 23RD ST,CHATTANOOGA,TN,Tennessee,37404,5898,52211002,602101,1097,2,407467349,2,5,m,,3,PointAddress,M,100,INFOGROUP,0
5859,367239860,CHATTANOOGA HOUSING AUTHORITY,E 25TH ST,CHATTANOOGA,TN,Tennessee,37407,3619,53131106,653132,0,,000000000,,5,,,5,PostalExt,M,100,INFOGROUP,0
5860,368385613,EAST LAKE PARK,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,2229,71219004,799951,0,,000000000,,25,,,8,StreetAddress,M,100,INFOGROUP,0
5861,371845017,SCENIC CITY CONCRETE PUMPING,S ORCHARD KNOB AVE,CHATTANOOGA,TN,Tennessee,37407,1415,23811002,177107,1970,,000000000,,16,,,2,PointAddress,M,100,INFOGROUP,0
5862,373914175,PRESTIGE CHILDRENS ACADEMY,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,2466,62441003,835101,167,,000000000,,9,,,2,PointAddress,M,100,INFOGROUP,0
5863,373916394,BABB-COM COMMUNICATIONS SVC,PO BOX 2554,CHATTANOOGA,TN,Tennessee,37409,0554,44314223,599904,237,,000000000,,2,,,2,Postal,M,100,INFOGROUP,2
5864,373927003,BIG VALLEY MOVERS,,CHATTANOOGA,TN,Tennessee,37404,,48411009,421401,483,,000000000,,4,,,2,Postal,M,100,INFOGROUP,1
5865,373928035,YATES WRECKER SVC,E 23RD ST,CHATTANOOGA,TN,Tennessee,37407,1132,81111124,753812,2248,,000000000,,20,,,5,PointAddress,M,100,INFOGROUP,0
5866,374734507,STRAY DOG DESIGN,MILITARY RD,CHATTANOOGA,TN,Tennessee,37409,1145,44211012,571216,887,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
5867,375406618,FRED'S NOVELTIES,S WILLOW ST,CHATTANOOGA,TN,Tennessee,37404,4447,45322024,594707,50,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
5868,378827059,VILLAGES OF ALTON PARK,HUGHES AVE,CHATTANOOGA,TN,Tennessee,37410,1635,56111022,874130,737,,000000000,,6,,,4,StreetAddress,M,100,INFOGROUP,0
5869,382304517,ACE MECHANICAL,FOUST ST,CHATTANOOGA,TN,Tennessee,37404,5735,23822002,171117,2462,,000000000,,20,,,5,PointAddress,M,100,INFOGROUP,0
5870,382800001,RENT-A-CENTER,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,2466,53228921,735930,1875,2,412071987,2,4,R,,3,PointAddress,M,100,INFOGROUP,0
5871,385028725,JEFFAN INTERNATIONAL,E MAIN ST,CHATTANOOGA,TN,Tennessee,37404,4945,33712709,259901,889,,000000000,,6,,,3,StreetAddress,M,100,INFOGROUP,0
5872,388394785,XPRESS AUTO SVC INC,E MAIN ST,CHATTANOOGA,TN,Tennessee,37404,5211,81111104,753801,113,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5873,390887180,CHILDREN'S ACADEMY FOR EDU,S GREENWOOD AVE,CHATTANOOGA,TN,Tennessee,37404,4921,62441003,835101,260,,000000000,,14,,,4,PointAddress,M,100,INFOGROUP,0
5874,390887255,LIFT TRUCK SALES & SVC,E 40TH ST,CHATTANOOGA,TN,Tennessee,37407,2607,33392402,353798,1406,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5875,396422768,JORDAN DISTRIBUTING CO INC,S HIGHLAND PARK AVE,CHATTANOOGA,TN,Tennessee,37404,6014,45421005,596201,1034,,000000000,,6,,,3,PointAddress,M,100,INFOGROUP,0
5876,400023973,SPEED MART,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,1831,44511001,541101,392,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
5877,400397871,SHARP DECORATING INC,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,4756,42431023,513120,4251,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5878,400397968,REVIVING FAITH OUTREACH MNSTRY,LOMNICK ST,CHATTANOOGA,TN,Tennessee,37410,2065,81311021,866110,0,,000000000,,10,,,4,PointAddress,M,100,INFOGROUP,0
5879,400399613,FRANK E FOWLER CO,N WATAUGA LN,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1376,45399878,599999,592,,000000000,,5,,,4,PointAddress,M,100,INFOGROUP,0
5880,400449626,JEFFERY COMPTON PAINTING,SHINGLE RD,CHATTANOOGA,TN,Tennessee,37409,1134,23832009,172111,124,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5881,400627413,CRUST PIZZA,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,3051,72251115,581222,760,,000000000,,15,,,3,PointAddress,M,100,INFOGROUP,0
5882,400628300,CAFE ON THE CORNER,SCENIC HWY,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1418,72251117,581208,355,,000000000,,7,,A,3,PointAddress,M,100,INFOGROUP,0
5883,400653258,DOLLAR GENERAL,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,3139,45231912,533101,898,2,435663703,2,8,D,,4,StreetAddress,M,100,INFOGROUP,0
5884,400743298,SES IMPERIAL,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,1628,42371011,507207,11721,,000000000,,11,,,6,PointAddress,M,100,INFOGROUP,0
5885,401338693,GOODWILL DONATION CENTER,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,2226,81331108,839938,0,2,007612948,,40,H,,7,PointAddress,M,100,INFOGROUP,0
5886,401351284,MOUNTAIN MARKET,N WATAUGA LN,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1356,44511003,541105,392,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
5887,401497277,KIDS CORNER LEARNING & DEVMNT,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,3913,62441003,835101,186,,000000000,,10,,,3,PointAddress,M,100,INFOGROUP,0
5888,401638489,DIAGNOSTIC IMAGING CONSULTANTS,DODDS AVE,CHATTANOOGA,TN,Tennessee,37404,3900,62111107,801101,2399,,000000000,,11,2,,6,PointAddress,M,100,INFOGROUP,0
5889,401834087,TIRE SQUARE & WHEELS,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,1247,81111104,753801,225,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5890,401851216,LEECO STEEL LLC,E 39TH ST,CHATTANOOGA,TN,Tennessee,37407,2747,33231210,344106,3519,2,003526738,,15,,,6,PointAddress,M,100,INFOGROUP,0
5891,401910005,JOHNSTONE SUPPLY,E MAIN ST,CHATTANOOGA,TN,Tennessee,37404,5034,23822020,171102,616,2,837268697,,5,,,2,PointAddress,M,100,INFOGROUP,0
5892,401910963,HOMES LAND-GREATER CHATTANOOGA,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1239,54181005,731106,745,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5893,401941075,TRUCK SERVICE CO INC,E 29TH ST,CHATTANOOGA,TN,Tennessee,37407,1441,81111124,753812,1124,,000000000,,10,,,3,PointAddress,M,100,INFOGROUP,0
5894,401941174,GOODYEAR AUTO SVC CTR,ALTON PARK BLVD,CHATTANOOGA,TN,Tennessee,37410,1015,81111104,753801,1236,2,008936585,2,11,6,,4,PointAddress,M,100,INFOGROUP,0
5895,401941448,TWIN PRINTING,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,1835,32311109,275202,328,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
5896,401942461,TOWER CONSTRUCTION CO,E 14TH ST,CHATTANOOGA,TN,Tennessee,37404,4625,23611505,152103,1349,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
5897,401942487,CHATTANOOGA GOODWILL INDSTRS,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,2226,45331041,593222,0,3,007612948,,13,G,,4,PointAddress,M,100,INFOGROUP,0
5898,401951603,M-J AUTO REBUILDERS-SALVAGE,HOOKER RD,CHATTANOOGA,TN,Tennessee,37407,3249,42314003,501501,2324,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
5899,401951678,JOYFUL SOUND CHURCH OF GOD,FOUST ST,CHATTANOOGA,TN,Tennessee,37404,5735,81311008,866107,0,,000000000,,2,2,,2,PointAddress,M,100,INFOGROUP,0
5900,401957691,LOOKOUT MOUNTAIN TOWN HALL,SCENIC HWY,LOOKOUT MOUNTAIN,TN,Tennessee,37350,1457,92112006,912104,0,,000000000,,32,,,7,StreetAddress,M,100,INFOGROUP,0
5901,401957881,JEHOVAH'S WITNESSES,CARL WHITE PL,CHATTANOOGA,TN,Tennessee,37410,1268,81311008,866107,0,,000000000,,1,N,,2,PointAddress,M,100,INFOGROUP,0
5902,401958483,HIGH POINT ANTIQUES,BROAD ST,CHATTANOOGA,TN,Tennessee,37409,1027,45331001,593202,1202,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5903,401961453,MITCHELL INDUSTRIAL TIRE CO,8TH AVE,CHATTANOOGA,TN,Tennessee,37407,1544,33639002,371401,23706,,000000000,,48,,,7,PointAddress,M,100,INFOGROUP,0
5904,401961529,SUBWAY,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1900,72251301,581208,203,2,452186299,,4,R,D,1,PointAddress,M,100,INFOGROUP,0
5905,401965702,CHATTAAUTO INC,E 23RD ST,CHATTANOOGA,TN,Tennessee,37407,1108,44131011,553111,1649,,000000000,,7,5,,3,PointAddress,M,100,INFOGROUP,0
5906,402228009,BEST BUY METALS ROOFING,E 23RD ST,CHATTANOOGA,TN,Tennessee,37407,1109,23816004,176103,862,,000000000,,7,,,2,PointAddress,M,100,INFOGROUP,0
5907,402371916,CERTIFIED AUTO REPAIR & SALES,TINSLEY PL,CHATTANOOGA,TN,Tennessee,37404,6125,81111104,753801,951,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
5908,402523231,NOVATECH,CENTRAL AVE,CHATTANOOGA,TN,Tennessee,37408,2223,45321007,594301,6226,2,217949064,,11,,,5,PointAddress,M,100,INFOGROUP,0
5909,402847858,FIRST TENNESSEE BANK,TENNESSEE AVE,CHATTANOOGA,TN,Tennessee,37409,1099,52211002,602101,1097,2,407467349,2,5,m,,3,PointAddress,M,100,INFOGROUP,0
5910,402910458,PUCKETT EMS,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1333,62191004,411906,563,,000000000,,7,,,3,PointAddress,M,100,INFOGROUP,0
5911,402910471,HILLSIDALE PLACE,OLD RINGGOLD RD,CHATTANOOGA,TN,Tennessee,37404,5485,53111002,651303,856,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5912,402910655,VARGAS AUTOMOTIVE,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,1922,81111104,753801,225,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
5913,402910826,A HERN RENTALS INC,SAINT ELMO AVE,CHATTANOOGA,TN,Tennessee,37409,1055,42381002,508206,12217,,000000000,,9,,,4,PointAddress,M,100,INFOGROUP,0
5914,402910828,KNOX TENN RENTAL & SALES CO,E 23RD ST,CHATTANOOGA,TN,Tennessee,37408,2397,42381002,508206,12217,,000000000,,9,,,4,PointAddress,M,100,INFOGROUP,0
5915,402910838,P & C CONSTRUCTION,ROSSVILLE BLVD,CHATTANOOGA,TN,Tennessee,37407,3524,44211012,571216,887,,000000000,,4,,,3,StreetAddress,M,100,INFOGROUP,0
5916,402910870,WILSON JAMES SALES CO,E 28TH ST,CHATTANOOGA,TN,Tennessee,37410,1106,42383010,508412,7295,,000000000,,7,,,4,PointAddress,M,100,INFOGROUP,0
5917,402911369,FOX MOVING-STORAGE-CHATTANOOGA,DODDS AVE,CHATTANOOGA,TN,Tennessee,37407,1627,48411009,421401,483,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
5918,402911431,WEEKS H J PAVING,BEULAH AVE,CHATTANOOGA,TN,Tennessee,37409,,23731010,161101,1377,,000000000,,6,,,3,PointAddress,M,100,INFOGROUP,0
